performance_id,week_number,fantasy_points,player_id,last_changed_date
15300,202313,19,1584,2024-03-01
15301,202313,1,1585,2024-03-01
15302,202313,12,1586,2024-03-01
15303,202313,16,1587,2024-03-01
15304,202313,17,1588,2024-03-01
15305,202313,15,1589,2024-03-01
15306,202313,2,1590,2024-03-01
15307,202313,17,1591,2024-03-01
15308,202313,19,1592,2024-03-01
15309,202313,1,1593,2024-03-01
15310,202313,21,1594,2024-03-01
15311,202313,11,1595,2024-03-01
15312,202313,17,1596,2024-03-01
15313,202313,8,1597,2024-03-01
15314,202313,5,1598,2024-03-01
15315,202313,1,1599,2024-03-01
15316,202313,17,1600,2024-03-01
15317,202313,6,1601,2024-03-01
15318,202313,19,1602,2024-03-01
15319,202313,14,1603,2024-03-01
15320,202313,2,1604,2024-03-01
15321,202313,10,1605,2024-03-01
15322,202313,21,1606,2024-03-01
15323,202313,14,1607,2024-03-01
15324,202313,19,1608,2024-03-01
15325,202313,4,1609,2024-03-01
15326,202313,22,1610,2024-03-01
15327,202313,7,1611,2024-03-01
15328,202313,4,1612,2024-03-01
15329,202313,16,1613,2024-03-01
15330,202313,12,1614,2024-03-01
15331,202313,23,1615,2024-03-01
15332,202313,20,1616,2024-03-01
15333,202313,16,1617,2024-03-01
15334,202313,10,1618,2024-03-01
15335,202313,24,1619,2024-03-01
15336,202313,11,1620,2024-03-01
15337,202313,20,1621,2024-03-01
15338,202313,21,1622,2024-03-01
15339,202313,10,1623,2024-03-01
15340,202313,21,1624,2024-03-01
15341,202313,14,1625,2024-03-01
15342,202313,13,1626,2024-03-01
15343,202313,16,1627,2024-03-01
15344,202313,3,1628,2024-03-01
15345,202313,1,1629,2024-03-01
15346,202313,3,1630,2024-03-01
15347,202313,5,1631,2024-03-01
15348,202313,23,1632,2024-03-01
15349,202313,8,1633,2024-03-01
15350,202313,20,1634,2024-03-01
15351,202313,24,1635,2024-03-01
15352,202313,9,1636,2024-03-01
15353,202313,15,1637,2024-03-01
15354,202313,7,1638,2024-03-01
15355,202313,11,1639,2024-03-01
15356,202313,22,1640,2024-03-01
15357,202313,2,1641,2024-03-01
15358,202313,21,1642,2024-03-01
15359,202313,17,1643,2024-03-01
15360,202313,11,1644,2024-03-01
15361,202313,5,1645,2024-03-01
15362,202313,19,1646,2024-03-01
15363,202313,21,1647,2024-03-01
15364,202313,25,1648,2024-03-01
15365,202313,19,1649,2024-03-01
15366,202313,20,1650,2024-03-01
15367,202313,9,1651,2024-03-01
15368,202313,12,1652,2024-03-01
15369,202313,8,1653,2024-03-01
15370,202313,16,1654,2024-03-01
15371,202313,17,1655,2024-03-01
15372,202313,20,1656,2024-03-01
15373,202313,23,1657,2024-03-01
15374,202313,1,1658,2024-03-01
15375,202313,13,1659,2024-03-01
15376,202313,15,1660,2024-03-01
15377,202313,18,1661,2024-03-01
15378,202313,25,1662,2024-03-01
15379,202313,12,1663,2024-03-01
15380,202313,5,1664,2024-03-01
15381,202313,2,1665,2024-03-01
15382,202313,1,1666,2024-03-01
15383,202313,20,1667,2024-03-01
15384,202313,16,1668,2024-03-01
15385,202313,3,1669,2024-03-01
15386,202313,22,1670,2024-03-01
15387,202313,15,1671,2024-03-01
15388,202313,9,1672,2024-03-01
15389,202313,18,1673,2024-03-01
15390,202313,9,1674,2024-03-01
15391,202313,6,1675,2024-03-01
15392,202313,23,1676,2024-03-01
15393,202313,16,1677,2024-03-01
15394,202313,5,1678,2024-03-01
15395,202313,5,1679,2024-03-01
15396,202313,17,1680,2024-03-01
15397,202313,3,1681,2024-03-01
15398,202313,3,1682,2024-03-01
15399,202313,11,1683,2024-03-01
15400,202313,23,1684,2024-03-01
15401,202313,20,1685,2024-03-01
15402,202313,19,1686,2024-03-01
15403,202313,2,1687,2024-03-01
15404,202313,8,1688,2024-03-01
15405,202313,6,1689,2024-03-01
15406,202313,7,1690,2024-03-01
15407,202313,17,1691,2024-03-01
15408,202313,19,1692,2024-03-01
15409,202313,3,1693,2024-03-01
15410,202313,25,1694,2024-03-01
15411,202313,9,1695,2024-03-01
15412,202313,5,1696,2024-03-01
15413,202313,2,1697,2024-03-01
15414,202313,24,1698,2024-03-01
15415,202313,11,1699,2024-03-01
15416,202313,1,1700,2024-03-01
15417,202313,9,1701,2024-03-01
15418,202313,3,1702,2024-03-01
15419,202313,7,1703,2024-03-01
15420,202313,8,1704,2024-03-01
15421,202313,15,1705,2024-03-01
15422,202313,25,1706,2024-03-01
15423,202313,18,1707,2024-03-01
15424,202313,7,1708,2024-03-01
15425,202313,14,1709,2024-03-01
15426,202313,1,1710,2024-03-01
15427,202313,11,1711,2024-03-01
15428,202313,24,1712,2024-03-01
15429,202313,8,1713,2024-03-01
15430,202313,23,1714,2024-03-01
15431,202313,12,1715,2024-03-01
15432,202313,16,1716,2024-03-01
15433,202313,14,1717,2024-03-01
15434,202313,5,1718,2024-03-01
15435,202313,12,1719,2024-03-01
15436,202313,9,1720,2024-03-01
15437,202313,2,1721,2024-03-01
15438,202313,12,1722,2024-03-01
15439,202313,20,1723,2024-03-01
15440,202313,18,1724,2024-03-01
15441,202313,9,1725,2024-03-01
15442,202313,9,1726,2024-03-01
15443,202313,12,1727,2024-03-01
15444,202313,18,1728,2024-03-01
15445,202313,20,1729,2024-03-01
15446,202313,5,1730,2024-03-01
15447,202313,13,1731,2024-03-01
15448,202313,9,1732,2024-03-01
15449,202313,11,1733,2024-03-01
15450,202313,5,1734,2024-03-01
15451,202313,16,1735,2024-03-01
15452,202313,4,1736,2024-03-01
15453,202313,21,1737,2024-03-01
15454,202313,21,1738,2024-03-01
15455,202313,4,1739,2024-03-01
15456,202313,22,1740,2024-03-01
15457,202313,20,1741,2024-03-01
15458,202313,21,1742,2024-03-01
15459,202313,15,1743,2024-03-01
15460,202313,7,1744,2024-03-01
15461,202313,13,1745,2024-03-01
15462,202313,23,1746,2024-03-01
15463,202313,24,1747,2024-03-01
15464,202313,22,1748,2024-03-01
15465,202313,25,1749,2024-03-01
15466,202313,24,1750,2024-03-01
15467,202313,18,1751,2024-03-01
15468,202313,12,1752,2024-03-01
15469,202313,20,1753,2024-03-01
15470,202313,5,1754,2024-03-01
15471,202313,20,1755,2024-03-01
15472,202313,5,1756,2024-03-01
15473,202313,16,1757,2024-03-01
15474,202313,17,1758,2024-03-01
15475,202313,17,1759,2024-03-01
15476,202313,16,1760,2024-03-01
15477,202313,12,1761,2024-03-01
15478,202313,7,1762,2024-03-01
15479,202313,9,1763,2024-03-01
15480,202313,19,1764,2024-03-01
15481,202313,2,1765,2024-03-01
15482,202313,4,1766,2024-03-01
15483,202313,4,1767,2024-03-01
15484,202313,4,1768,2024-03-01
15485,202313,5,1769,2024-03-01
15486,202313,4,1770,2024-03-01
15487,202313,20,1771,2024-03-01
15488,202313,2,1772,2024-03-01
15489,202313,9,1773,2024-03-01
15490,202313,23,1774,2024-03-01
15491,202313,15,1775,2024-03-01
15492,202313,7,1776,2024-03-01
15493,202313,8,1777,2024-03-01
15494,202313,13,1778,2024-03-01
15495,202313,5,1779,2024-03-01
15496,202313,4,1780,2024-03-01
15497,202313,8,1781,2024-03-01
15498,202313,22,1782,2024-03-01
15499,202313,1,1783,2024-03-01
15500,202313,12,1784,2024-03-01
15501,202313,17,1785,2024-03-01
15502,202313,5,1786,2024-03-01
15503,202313,17,1787,2024-03-01
15504,202313,18,1788,2024-03-01
15505,202313,20,1789,2024-03-01
15506,202313,19,1790,2024-03-01
15507,202313,11,1791,2024-03-01
15508,202313,22,1792,2024-03-01
15509,202313,8,1793,2024-03-01
15510,202313,23,1794,2024-03-01
15511,202313,1,1795,2024-03-01
15512,202313,4,1796,2024-03-01
15513,202313,12,1797,2024-03-01
15514,202313,20,1798,2024-03-01
15515,202313,23,1799,2024-03-01
15516,202313,24,1800,2024-03-01
15517,202313,24,1801,2024-03-01
15518,202313,23,1802,2024-03-01
15519,202313,1,1803,2024-03-01
15520,202313,13,1804,2024-03-01
15521,202313,20,1805,2024-03-01
15522,202313,12,1806,2024-03-01
15523,202313,17,1807,2024-03-01
15524,202313,24,1808,2024-03-01
15525,202313,22,1809,2024-03-01
15526,202313,17,1810,2024-03-01
15527,202313,12,1811,2024-03-01
15528,202313,25,1812,2024-03-01
15529,202313,14,1813,2024-03-01
15530,202313,11,1814,2024-03-01
15531,202313,20,1815,2024-03-01
15532,202313,10,1816,2024-03-01
15533,202313,23,1817,2024-03-01
15534,202313,8,1818,2024-03-01
15535,202313,21,1819,2024-03-01
15536,202313,4,1820,2024-03-01
15537,202313,14,1821,2024-03-01
15538,202313,24,1822,2024-03-01
15539,202313,6,1823,2024-03-01
15540,202313,8,1824,2024-03-01
15541,202313,2,1825,2024-03-01
15542,202313,3,1826,2024-03-01
15543,202313,5,1827,2024-03-01
15544,202313,16,1828,2024-03-01
15545,202313,9,1829,2024-03-01
15546,202313,12,1830,2024-03-01
15547,202313,15,1831,2024-03-01
15548,202313,10,1832,2024-03-01
15549,202313,2,1833,2024-03-01
15550,202313,4,1834,2024-03-01
15551,202313,21,1835,2024-03-01
15552,202313,17,1836,2024-03-01
15553,202313,16,1837,2024-03-01
15554,202313,10,1838,2024-03-01
15555,202313,15,1839,2024-03-01
15556,202313,2,1840,2024-03-01
15557,202313,22,1841,2024-03-01
15558,202313,20,1842,2024-03-01
15559,202313,11,1843,2024-03-01
15560,202313,11,1844,2024-03-01
15561,202313,20,1845,2024-03-01
15562,202313,21,1846,2024-03-01
15563,202313,12,1847,2024-03-01
15564,202313,16,1848,2024-03-01
15565,202313,15,1849,2024-03-01
15566,202313,15,1850,2024-03-01
15567,202313,15,1851,2024-03-01
15568,202313,23,1852,2024-03-01
15569,202313,17,1853,2024-03-01
15570,202313,11,1854,2024-03-01
15571,202313,4,1855,2024-03-01
15572,202313,16,1856,2024-03-01
15573,202313,14,1857,2024-03-01
15574,202313,11,1858,2024-03-01
15575,202313,3,1859,2024-03-01
15576,202313,5,1860,2024-03-01
15577,202313,17,1861,2024-03-01
15578,202313,1,1862,2024-03-01
15579,202313,2,1863,2024-03-01
15580,202313,12,1864,2024-03-01
15581,202313,10,1865,2024-03-01
15582,202313,25,1866,2024-03-01
15583,202313,18,1867,2024-03-01
15584,202313,19,1868,2024-03-01
15585,202313,17,1869,2024-03-01
15586,202313,20,1870,2024-03-01
15587,202313,3,1871,2024-03-01
15588,202313,24,1872,2024-03-01
15589,202313,3,1873,2024-03-01
15590,202313,25,1874,2024-03-01
15591,202313,13,1875,2024-03-01
15592,202313,21,1876,2024-03-01
15593,202313,22,1877,2024-03-01
15594,202313,21,1878,2024-03-01
15595,202313,7,1879,2024-03-01
15596,202313,19,1880,2024-03-01
15597,202313,7,1881,2024-03-01
15598,202313,17,1882,2024-03-01
15599,202313,2,1883,2024-03-01
15600,202313,15,1884,2024-03-01
15601,202313,10,1885,2024-03-01
15602,202313,5,1886,2024-03-01
15603,202313,14,1887,2024-03-01
15604,202313,6,1888,2024-03-01
15605,202313,21,1889,2024-03-01
15606,202313,3,1890,2024-03-01
15607,202313,24,1891,2024-03-01
15608,202313,8,1892,2024-03-01
15609,202313,14,1893,2024-03-01
15610,202313,14,1894,2024-03-01
15611,202313,16,1895,2024-03-01
15612,202313,25,1896,2024-03-01
15613,202313,4,1897,2024-03-01
15614,202313,18,1898,2024-03-01
15615,202313,2,1899,2024-03-01
15616,202313,14,1900,2024-03-01
15617,202313,9,1901,2024-03-01
15618,202313,4,1902,2024-03-01
15619,202313,16,1903,2024-03-01
15620,202313,18,1904,2024-03-01
15621,202313,6,1905,2024-03-01
15622,202313,8,1906,2024-03-01
15623,202313,1,1907,2024-03-01
15624,202313,19,1908,2024-03-01
15625,202313,6,1909,2024-03-01
15626,202313,21,1910,2024-03-01
15627,202313,14,1911,2024-03-01
15628,202313,19,1912,2024-03-01
15629,202313,24,1913,2024-03-01
15630,202313,24,1914,2024-03-01
15631,202313,15,1915,2024-03-01
15632,202313,7,1916,2024-03-01
15633,202313,22,1917,2024-03-01
15634,202313,15,1918,2024-03-01
15635,202313,10,1919,2024-03-01
15636,202313,22,1920,2024-03-01
15637,202313,12,1921,2024-03-01
15638,202313,12,1922,2024-03-01
15639,202313,6,1923,2024-03-01
15640,202313,18,1924,2024-03-01
15641,202313,2,1925,2024-03-01
15642,202313,8,1926,2024-03-01
15643,202313,21,1927,2024-03-01
15644,202313,1,1928,2024-03-01
15645,202313,6,1929,2024-03-01
15646,202313,11,1930,2024-03-01
15647,202313,18,1931,2024-03-01
15648,202313,25,1932,2024-03-01
15649,202313,14,1933,2024-03-01
15650,202313,9,1934,2024-03-01
15651,202313,15,1935,2024-03-01
15652,202313,11,1936,2024-03-01
15653,202313,25,1937,2024-03-01
15654,202313,11,1938,2024-03-01
15655,202313,13,1939,2024-03-01
15656,202313,5,1940,2024-03-01
15657,202313,16,1941,2024-03-01
15658,202313,22,1942,2024-03-01
15659,202313,16,1943,2024-03-01
15660,202313,4,1944,2024-03-01
15661,202313,24,1945,2024-03-01
15662,202313,11,1946,2024-03-01
15663,202313,10,1947,2024-03-01
15664,202313,10,1948,2024-03-01
15665,202313,17,1949,2024-03-01
15666,202313,13,1950,2024-03-01
15667,202313,6,1951,2024-03-01
15668,202313,18,1952,2024-03-01
15669,202313,11,1953,2024-03-01
15670,202313,18,1954,2024-03-01
15671,202313,19,1955,2024-03-01
15672,202313,15,1956,2024-03-01
15673,202313,16,1957,2024-03-01
15674,202313,1,1958,2024-03-01
15675,202313,4,1959,2024-03-01
15676,202313,8,1960,2024-03-01
15677,202313,3,1961,2024-03-01
15678,202313,16,1962,2024-03-01
15679,202313,14,1963,2024-03-01
15680,202313,9,1964,2024-03-01
15681,202313,2,1965,2024-03-01
15682,202313,15,1966,2024-03-01
15683,202313,20,1967,2024-03-01
15684,202313,13,1968,2024-03-01
15685,202313,12,1969,2024-03-01
15686,202313,5,1970,2024-03-01
15687,202313,11,1971,2024-03-01
15688,202313,23,1972,2024-03-01
15689,202313,16,1973,2024-03-01
15690,202313,24,1974,2024-03-01
15691,202313,13,1975,2024-03-01
15692,202313,18,1976,2024-03-01
15693,202313,14,1977,2024-03-01
15694,202313,15,1978,2024-03-01
15695,202313,3,1979,2024-03-01
15696,202313,3,1980,2024-03-01
15697,202313,3,1981,2024-03-01
15698,202313,1,1982,2024-03-01
15699,202313,15,1983,2024-03-01
15700,202313,25,1984,2024-03-01
15701,202313,6,1985,2024-03-01
15702,202313,1,1986,2024-03-01
15703,202313,13,1987,2024-03-01
15704,202313,25,1988,2024-03-01
15705,202313,21,1989,2024-03-01
15706,202313,9,1990,2024-03-01
15707,202313,15,1991,2024-03-01
15708,202313,19,1992,2024-03-01
15709,202313,3,1993,2024-03-01
15710,202313,20,1994,2024-03-01
15711,202313,23,1995,2024-03-01
15712,202313,5,1996,2024-03-01
15713,202313,15,1997,2024-03-01
15714,202313,10,1998,2024-03-01
15715,202313,21,1999,2024-03-01
15716,202313,13,2000,2024-03-01
15717,202313,24,2001,2024-03-01
15718,202313,7,2002,2024-03-01
15719,202313,8,2003,2024-03-01
15720,202313,5,2004,2024-03-01
15721,202313,17,2005,2024-03-01
15722,202313,23,2006,2024-03-01
15723,202313,13,2007,2024-03-01
15724,202313,14,2008,2024-03-01
15725,202313,22,2009,2024-03-01
15726,202313,15,2010,2024-03-01
15727,202313,9,2011,2024-03-01
15728,202313,9,2012,2024-03-01
15729,202313,17,2013,2024-03-01
15730,202313,20,2014,2024-03-01
15731,202313,9,2015,2024-03-01
15732,202313,3,2016,2024-03-01
15733,202313,10,2017,2024-03-01
15734,202313,20,2018,2024-03-01
15735,202314,18,1001,2024-03-01
15736,202314,18,1002,2024-03-01
15737,202314,1,1003,2024-03-01
15738,202314,9,1004,2024-03-01
15739,202314,7,1005,2024-03-01
15740,202314,13,1006,2024-03-01
15741,202314,5,1007,2024-03-01
15742,202314,20,1008,2024-03-01
15743,202314,19,1009,2024-03-01
15744,202314,20,1010,2024-03-01
15745,202314,20,1011,2024-03-01
15746,202314,4,1012,2024-03-01
15747,202314,18,1013,2024-03-01
15748,202314,20,1014,2024-03-01
15749,202314,18,1015,2024-03-01
15750,202314,2,1016,2024-03-01
15751,202314,7,1017,2024-03-01
15752,202314,23,1018,2024-03-01
15753,202314,20,1019,2024-03-01
15754,202314,6,1020,2024-03-01
15755,202314,1,1021,2024-03-01
15756,202314,21,1022,2024-03-01
15757,202314,19,1023,2024-03-01
15758,202314,16,1024,2024-03-01
15759,202314,15,1025,2024-03-01
15760,202314,1,1026,2024-03-01
15761,202314,5,1027,2024-03-01
15762,202314,25,1028,2024-03-01
15763,202314,1,1029,2024-03-01
15764,202314,19,1030,2024-03-01
15765,202314,11,1031,2024-03-01
15766,202314,9,1032,2024-03-01
15767,202314,9,1033,2024-03-01
15768,202314,13,1034,2024-03-01
15769,202314,9,1035,2024-03-01
15770,202314,24,1036,2024-03-01
15771,202314,20,1037,2024-03-01
15772,202314,19,1038,2024-03-01
15773,202314,4,1039,2024-03-01
15774,202314,12,1040,2024-03-01
15775,202314,12,1041,2024-03-01
15776,202314,12,1042,2024-03-01
15777,202314,3,1043,2024-03-01
15778,202314,2,1044,2024-03-01
15779,202314,12,1045,2024-03-01
15780,202314,15,1046,2024-03-01
15781,202314,18,1047,2024-03-01
15782,202314,6,1048,2024-03-01
15783,202314,25,1049,2024-03-01
15784,202314,1,1050,2024-03-01
15785,202314,12,1051,2024-03-01
15786,202314,14,1052,2024-03-01
15787,202314,11,1053,2024-03-01
15788,202314,21,1054,2024-03-01
15789,202314,5,1055,2024-03-01
15790,202314,1,1056,2024-03-01
15791,202314,25,1057,2024-03-01
15792,202314,6,1058,2024-03-01
15793,202314,1,1059,2024-03-01
15794,202314,6,1060,2024-03-01
15795,202314,1,1061,2024-03-01
15796,202314,6,1062,2024-03-01
15797,202314,22,1063,2024-03-01
15798,202314,9,1064,2024-03-01
15799,202314,3,1065,2024-03-01
15800,202314,11,1066,2024-03-01
15801,202314,23,1067,2024-03-01
15802,202314,14,1068,2024-03-01
15803,202314,4,1069,2024-03-01
15804,202314,17,1070,2024-03-01
15805,202314,19,1071,2024-03-01
15806,202314,5,1072,2024-03-01
15807,202314,14,1073,2024-03-01
15808,202314,24,1074,2024-03-01
15809,202314,24,1075,2024-03-01
15810,202314,7,1076,2024-03-01
15811,202314,24,1077,2024-03-01
15812,202314,18,1078,2024-03-01
15813,202314,5,1079,2024-03-01
15814,202314,25,1080,2024-03-01
15815,202314,11,1081,2024-03-01
15816,202314,1,1082,2024-03-01
15817,202314,3,1083,2024-03-01
15818,202314,13,1084,2024-03-01
15819,202314,24,1085,2024-03-01
15820,202314,4,1086,2024-03-01
15821,202314,7,1087,2024-03-01
15822,202314,12,1088,2024-03-01
15823,202314,8,1089,2024-03-01
15824,202314,11,1090,2024-03-01
15825,202314,25,1091,2024-03-01
15826,202314,22,1092,2024-03-01
15827,202314,25,1093,2024-03-01
15828,202314,23,1094,2024-03-01
15829,202314,9,1095,2024-03-01
15830,202314,17,1096,2024-03-01
15831,202314,10,1097,2024-03-01
15832,202314,21,1098,2024-03-01
15833,202314,24,1099,2024-03-01
15834,202314,10,1100,2024-03-01
15835,202314,21,1101,2024-03-01
15836,202314,7,1102,2024-03-01
15837,202314,4,1103,2024-03-01
15838,202314,9,1104,2024-03-01
15839,202314,19,1105,2024-03-01
15840,202314,22,1106,2024-03-01
15841,202314,7,1107,2024-03-01
15842,202314,3,1108,2024-03-01
15843,202314,16,1109,2024-03-01
15844,202314,15,1110,2024-03-01
15845,202314,6,1111,2024-03-01
15846,202314,2,1112,2024-03-01
15847,202314,13,1113,2024-03-01
15848,202314,23,1114,2024-03-01
15849,202314,17,1115,2024-03-01
15850,202314,2,1116,2024-03-01
15851,202314,16,1117,2024-03-01
15852,202314,21,1118,2024-03-01
15853,202314,14,1119,2024-03-01
15854,202314,25,1120,2024-03-01
15855,202314,16,1121,2024-03-01
15856,202314,2,1122,2024-03-01
15857,202314,19,1123,2024-03-01
15858,202314,15,1124,2024-03-01
15859,202314,9,1125,2024-03-01
15860,202314,15,1126,2024-03-01
15861,202314,21,1127,2024-03-01
15862,202314,17,1128,2024-03-01
15863,202314,11,1129,2024-03-01
15864,202314,25,1130,2024-03-01
15865,202314,17,1131,2024-03-01
15866,202314,17,1132,2024-03-01
15867,202314,8,1133,2024-03-01
15868,202314,8,1134,2024-03-01
15869,202314,24,1135,2024-03-01
15870,202314,10,1136,2024-03-01
15871,202314,7,1137,2024-03-01
15872,202314,18,1138,2024-03-01
15873,202314,17,1139,2024-03-01
15874,202314,14,1140,2024-03-01
15875,202314,15,1141,2024-03-01
15876,202314,7,1142,2024-03-01
15877,202314,17,1143,2024-03-01
15878,202314,14,1144,2024-03-01
15879,202314,13,1145,2024-03-01
15880,202314,14,1146,2024-03-01
15881,202314,22,1147,2024-03-01
15882,202314,10,1148,2024-03-01
15883,202314,4,1149,2024-03-01
15884,202314,25,1150,2024-03-01
15885,202314,11,1151,2024-03-01
15886,202314,23,1152,2024-03-01
15887,202314,24,1153,2024-03-01
15888,202314,3,1154,2024-03-01
15889,202314,3,1155,2024-03-01
15890,202314,19,1156,2024-03-01
15891,202314,16,1157,2024-03-01
15892,202314,25,1158,2024-03-01
15893,202314,1,1159,2024-03-01
15894,202314,10,1160,2024-03-01
15895,202314,22,1161,2024-03-01
15896,202314,17,1162,2024-03-01
15897,202314,5,1163,2024-03-01
15898,202314,11,1164,2024-03-01
15899,202314,2,1165,2024-03-01
15900,202314,4,1166,2024-03-01
15901,202314,15,1167,2024-03-01
15902,202314,23,1168,2024-03-01
15903,202314,23,1169,2024-03-01
15904,202314,11,1170,2024-03-01
15905,202314,2,1171,2024-03-01
15906,202314,11,1172,2024-03-01
15907,202314,25,1173,2024-03-01
15908,202314,16,1174,2024-03-01
15909,202314,16,1175,2024-03-01
15910,202314,24,1176,2024-03-01
15911,202314,12,1177,2024-03-01
15912,202314,9,1178,2024-03-01
15913,202314,3,1179,2024-03-01
15914,202314,20,1180,2024-03-01
15915,202314,25,1181,2024-03-01
15916,202314,5,1182,2024-03-01
15917,202314,17,1183,2024-03-01
15918,202314,12,1184,2024-03-01
15919,202314,4,1185,2024-03-01
15920,202314,6,1186,2024-03-01
15921,202314,8,1187,2024-03-01
15922,202314,20,1188,2024-03-01
15923,202314,20,1189,2024-03-01
15924,202314,24,1190,2024-03-01
15925,202314,2,1191,2024-03-01
15926,202314,8,1192,2024-03-01
15927,202314,22,1193,2024-03-01
15928,202314,24,1194,2024-03-01
15929,202314,16,1195,2024-03-01
15930,202314,10,1196,2024-03-01
15931,202314,7,1197,2024-03-01
15932,202314,24,1198,2024-03-01
15933,202314,4,1199,2024-03-01
15934,202314,2,1200,2024-03-01
15935,202314,14,1201,2024-03-01
15936,202314,2,1202,2024-03-01
15937,202314,6,1203,2024-03-01
15938,202314,5,1204,2024-03-01
15939,202314,15,1205,2024-03-01
15940,202314,24,1206,2024-03-01
15941,202314,3,1207,2024-03-01
15942,202314,23,1208,2024-03-01
15943,202314,6,1209,2024-03-01
15944,202314,8,1210,2024-03-01
15945,202314,14,1211,2024-03-01
15946,202314,21,1212,2024-03-01
15947,202314,9,1213,2024-03-01
15948,202314,13,1214,2024-03-01
15949,202314,8,1215,2024-03-01
15950,202314,5,1216,2024-03-01
15951,202314,11,1217,2024-03-01
15952,202314,5,1218,2024-03-01
15953,202314,16,1219,2024-03-01
15954,202314,22,1220,2024-03-01
15955,202314,9,1221,2024-03-01
15956,202314,25,1222,2024-03-01
15957,202314,16,1223,2024-03-01
15958,202314,22,1224,2024-03-01
15959,202314,14,1225,2024-03-01
15960,202314,1,1226,2024-03-01
15961,202314,9,1227,2024-03-01
15962,202314,5,1228,2024-03-01
15963,202314,4,1229,2024-03-01
15964,202314,2,1230,2024-03-01
15965,202314,12,1231,2024-03-01
15966,202314,25,1232,2024-03-01
15967,202314,1,1233,2024-03-01
15968,202314,6,1234,2024-03-01
15969,202314,2,1235,2024-03-01
15970,202314,16,1236,2024-03-01
15971,202314,20,1237,2024-03-01
15972,202314,19,1238,2024-03-01
15973,202314,1,1239,2024-03-01
15974,202314,14,1240,2024-03-01
15975,202314,10,1241,2024-03-01
15976,202314,15,1242,2024-03-01
15977,202314,11,1243,2024-03-01
15978,202314,21,1244,2024-03-01
15979,202314,6,1245,2024-03-01
15980,202314,16,1246,2024-03-01
15981,202314,15,1247,2024-03-01
15982,202314,1,1248,2024-03-01
15983,202314,5,1249,2024-03-01
15984,202314,14,1250,2024-03-01
15985,202314,22,1251,2024-03-01
15986,202314,11,1252,2024-03-01
15987,202314,15,1253,2024-03-01
15988,202314,9,1254,2024-03-01
15989,202314,17,1255,2024-03-01
15990,202314,9,1256,2024-03-01
15991,202314,5,1257,2024-03-01
15992,202314,23,1258,2024-03-01
15993,202314,13,1259,2024-03-01
15994,202314,6,1260,2024-03-01
15995,202314,6,1261,2024-03-01
15996,202314,22,1262,2024-03-01
15997,202314,22,1263,2024-03-01
15998,202314,17,1264,2024-03-01
15999,202314,23,1265,2024-03-01
16000,202314,22,1266,2024-03-01
16001,202314,13,1267,2024-03-01
16002,202314,16,1268,2024-03-01
16003,202314,16,1269,2024-03-01
16004,202314,17,1270,2024-03-01
16005,202314,4,1271,2024-03-01
16006,202314,9,1272,2024-03-01
16007,202314,2,1273,2024-03-01
16008,202314,18,1274,2024-03-01
16009,202314,18,1275,2024-03-01
16010,202314,20,1276,2024-03-01
16011,202314,7,1277,2024-03-01
16012,202314,18,1278,2024-03-01
16013,202314,6,1279,2024-03-01
16014,202314,19,1280,2024-03-01
16015,202314,17,1281,2024-03-01
16016,202314,11,1282,2024-03-01
16017,202314,24,1283,2024-03-01
16018,202314,7,1284,2024-03-01
16019,202314,21,1285,2024-03-01
16020,202314,1,1286,2024-03-01
16021,202314,13,1287,2024-03-01
16022,202314,15,1288,2024-03-01
16023,202314,16,1289,2024-03-01
16024,202314,25,1290,2024-03-01
16025,202314,2,1291,2024-03-01
16026,202314,10,1292,2024-03-01
16027,202314,13,1293,2024-03-01
16028,202314,2,1294,2024-03-01
16029,202314,7,1295,2024-03-01
16030,202314,4,1296,2024-03-01
16031,202314,25,1297,2024-03-01
16032,202314,22,1298,2024-03-01
16033,202314,8,1299,2024-03-01
16034,202314,8,1300,2024-03-01
16035,202314,13,1301,2024-03-01
16036,202314,8,1302,2024-03-01
16037,202314,13,1303,2024-03-01
16038,202314,2,1304,2024-03-01
16039,202314,23,1305,2024-03-01
16040,202314,11,1306,2024-03-01
16041,202314,15,1307,2024-03-01
16042,202314,14,1308,2024-03-01
16043,202314,13,1309,2024-03-01
16044,202314,13,1310,2024-03-01
16045,202314,24,1311,2024-03-01
16046,202314,4,1312,2024-03-01
16047,202314,11,1313,2024-03-01
16048,202314,21,1314,2024-03-01
16049,202314,8,1315,2024-03-01
16050,202314,21,1316,2024-03-01
16051,202314,13,1317,2024-03-01
16052,202314,15,1318,2024-03-01
16053,202314,13,1319,2024-03-01
16054,202314,3,1320,2024-03-01
16055,202314,15,1321,2024-03-01
16056,202314,22,1322,2024-03-01
16057,202314,12,1323,2024-03-01
16058,202314,7,1324,2024-03-01
16059,202314,12,1325,2024-03-01
16060,202314,17,1326,2024-03-01
16061,202314,14,1327,2024-03-01
16062,202314,23,1328,2024-03-01
16063,202314,18,1329,2024-03-01
16064,202314,3,1330,2024-03-01
16065,202314,15,1331,2024-03-01
16066,202314,3,1332,2024-03-01
16067,202314,18,1333,2024-03-01
16068,202314,3,1334,2024-03-01
16069,202314,23,1335,2024-03-01
16070,202314,13,1336,2024-03-01
16071,202314,14,1337,2024-03-01
16072,202314,6,1338,2024-03-01
16073,202314,21,1339,2024-03-01
16074,202314,11,1340,2024-03-01
16075,202314,7,1341,2024-03-01
